well_id,wellbore_id,independent_well_group,timestamp,md,tvd,rop,wob,rpm,torque,hookload,spp,flow_in,mud_density
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:14:00,732.2962187280034,695.7706104875673,58.03076180936841,15.889312712790142,116.50810662660417,26.433825510151046,138.69790416606384,2415.118021406973,794.9009034237301,1.2018044905879008
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:17:00,733.2968000458773,696.7146037980857,62.069681839001134,16.888826534907547,121.51340239671768,28.09284959500919,138.58684510592192,2443.4380655576483,792.7166339888275,1.2021985251440197
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:21:00,734.2973813637511,697.6744075385994,58.022789169840934,19.96384728653862,119.74307377131923,32.60154565714169,146.36303309939245,2476.0162795312726,799.6414548601546,1.2037683505636847
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:24:00,735.297962681625,698.6119681771371,61.22361940207024,15.58952131016887,120.89363404823992,27.488886518643575,138.7808595023021,2411.1427113772293,798.6376064380495,1.2049804077069142
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:26:00,736.2985439994987,699.5726320977893,57.084650042306315,14.284687141779807,117.57895061449153,24.893164578023068,143.27899279291907,2449.210617497564,806.0110561582563,1.2040514807011533
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:29:00,737.2991253173726,700.5202999479418,61.787126867309155,16.963485874402085,117.41742759396183,28.209526378731592,134.90049652822827,2452.7088284440338,801.217790605009,1.202719364235849
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:32:00,738.2997066352464,701.4601750692683,64.03027914987489,16.311061998127602,120.07802514297043,26.600341391914117,135.6703765142117,2452.636692444978,804.9822370972144,1.2039010990917562
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:36:00,739.3002879531202,702.3999513122728,0.0,0.0,0.0,0.0,133.70726968159587,242.85664466375817,79.4705910213994,1.202555906527852
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:39:00,740.3008692709941,703.3425358266228,0.0,0.0,0.0,0.0,138.4753888354513,245.34582198450968,79.92106694290635,1.2048632609834717
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:41:00,741.3014505888679,704.2782276527843,0.0,0.0,0.0,0.0,152.3607489120653,241.0362935880578,79.4751367585905,1.2033093336506213
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:45:00,742.3020319067417,705.2339211924212,58.631051322055654,15.294201019919267,121.33629795773858,21.762132341053942,140.24052358891944,2435.7560225673683,800.0794644115631,1.20384639978855
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:47:00,743.3026132246156,706.1929913530458,62.189198091480584,15.96141805149333,119.33453665947066,24.407864890936043,139.49701586158315,2414.009763545411,802.1889043472232,1.203115331621118
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:50:00,744.3031945424893,707.1531303393987,64.44858849479178,15.011775643518328,122.46507096027037,23.186641568281125,137.84166926219135,2436.007507219443,803.9307431375712,1.2020325323434102
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:54:00,745.3037758603632,708.0974177508875,65.14295391858174,14.062594799007005,119.55369405406758,20.848664056241727,140.37270185818082,2390.5229813544265,802.6586986702976,1.2011622565043745
SYN-F01,SYN-F01,SYN-F01,2023-01-11 02:57:00,746.3043571782371,709.0510493129965,61.85131311335343,11.216295609538783,118.61730101856263,15.910280471309862,149.7707874930411,2429.2532785498347,806.7490898242671,1.2003920895251015
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:01:00,747.3049384961108,710.0016536218259,60.329746059275166,11.896672248044217,117.24984622676878,18.932021156780024,135.0343835917062,2367.7319559817356,797.0985343109303,1.1996796393228641
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:01:00,748.3055198139847,710.9591211928825,60.974572604505404,12.755332818585728,118.524186807151,17.367545101959337,144.98212176402606,2381.6554222919954,791.9511524881783,1.19893320306796
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:05:00,749.3061011318586,711.9141220664535,59.88289341528214,15.802921433356191,118.3492722579374,23.983330193624546,138.00434189803838,2377.7161647744333,804.544209893725,1.199820244721989
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:08:00,750.3066824497323,712.8655771137585,62.24836041600766,15.807406632906282,118.42219715736877,23.5549351689481,145.18771805272604,2434.4864849608393,803.5455852563142,1.2004605323016646
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:12:00,751.3072637676062,713.7975459367451,64.94912474303615,13.997553454524006,117.15463933569359,20.28502296380189,140.0423983920961,2415.4377134919773,809.7772389351547,1.199565373948736
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:14:00,752.30784508548,714.7464323882862,67.08106373311381,17.199426942181873,122.45747200428299,25.20816867807663,133.93418604097636,2398.2817198554153,798.5949714930845,1.1997081164007133
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:16:00,753.3084264033538,715.6980934050675,70.40669113546892,13.232049496042071,122.62320085246371,19.928364083177396,135.11058123633444,2410.901154709368,802.5092989912027,1.2008858928217883
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:21:00,754.3090077212277,716.6416979306076,58.77685051287899,12.497590742226055,121.30767762329415,18.455556195675168,134.64270813804112,2388.0777522011663,792.6012560261735,1.2005184966738254
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:23:00,755.3095890391015,717.5895584269284,68.66156579625243,14.134921158154162,120.39621770441217,20.4957898093373,144.63327559471594,2382.5603014825724,801.7065657580583,1.1984643029307942
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:27:00,756.3101703569753,718.5271184274084,61.28778481068976,10.9171411318042,121.35680545903183,15.430506605183748,156.39949266056254,2393.832813326902,801.0053644587103,1.1976667803498584
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:28:00,757.3107516748491,719.4744596249176,63.94405322374791,9.973475495812195,122.10350715888187,12.37193455159454,146.8048769075264,2349.3336609151065,798.5019225821702,1.1974370859968941
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:32:00,758.311332992723,720.4300705643194,63.26131492073914,13.471938591579734,122.62858565794586,17.775832093730124,138.3729842628895,2338.537821165218,799.3566233789998,1.19682767636334
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:36:00,759.3119143105968,721.4015134120115,70.23650886512644,12.655105567653091,121.94834676853772,17.555932595861023,146.50205144587983,2355.9978174087755,811.1453303266645,1.1972636802936611
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:38:00,760.3124956284706,722.3419385714436,68.26232390656334,16.72597462110101,120.17346348878738,20.05174120939317,144.18570587966164,2339.96312405749,795.6080711694784,1.1971900002951663
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:42:00,761.3130769463444,723.292251082721,62.2618383623161,10.556223998691914,117.62316679700791,12.474718765850593,146.71442315188474,2330.496553042574,796.4266454671733,1.1968242636506239
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:44:00,762.3136582642182,724.2331886442008,0.0,0.0,0.0,0.0,152.32880310139652,236.95687329122075,80.5311384214981,1.1960055575596327
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:47:00,763.3142395820921,725.1828152342912,67.97891547249161,12.983390867073986,116.66687809425181,16.82418896977113,143.00112359018902,2336.8961995070617,800.9006088917776,1.1943864340959036
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:50:00,764.314820899966,726.13113016546,64.64786198405605,13.530015149656855,123.60062744746713,16.23390880460241,152.14594754132997,2319.888005653846,794.5414594294571,1.196302659574724
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:54:00,765.3154022178397,727.0900113390611,63.52615233089658,9.86195168307073,118.53340533844893,12.075193720068816,147.70509651734685,2378.104765712578,812.9065048694661,1.196610354482569
SYN-F01,SYN-F01,SYN-F01,2023-01-11 03:57:00,766.3159835357136,728.0503047868252,69.92341756872048,7.228646404380411,122.81551109664234,6.7835310197161665,146.54916903331699,2331.224424796402,799.7126760276227,1.1976478513793298
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:00:00,767.3165648535874,729.0024852203823,63.236950164434354,10.011616694599649,120.62764823243073,9.646399739869302,154.17026719556353,2346.6682055598576,804.4736567885329,1.1993531473842043
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:04:00,768.3171461714612,729.9518925521614,66.38070788420963,13.969398464058717,122.32632919835953,16.875163609812486,138.34850458359824,2290.433940180741,798.3933630252119,1.1997337577055
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:05:00,769.3177274893351,730.9143094884678,68.42482200871294,8.639246101099527,121.49873221917777,8.777042873920726,148.98316016390828,2269.8480781937474,795.2557815423565,1.1990829437573856
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:08:00,770.318308807209,731.8666596569566,66.08278484011616,10.71453839198199,118.2664773818443,11.72434727295475,143.21756679828212,2343.501800618647,808.7866062983134,1.1995976971870022
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:12:00,771.3188901250827,732.832376325113,67.21788003031901,14.031931265436496,120.42471355126948,16.385884061030122,136.30524475990165,2326.312151523472,797.1447604219347,1.1995095174200288
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:14:00,772.3194714429566,733.7665882568969,61.91721007243813,9.497461050323215,121.1435321374882,9.363876169939752,145.415873214533,2317.7288984457246,805.5413156601497,1.1989531277761034
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:17:00,773.3200527608303,734.734960217887,70.80695513913204,11.08844207176921,121.73415745431349,12.430269165731067,139.92421095464204,2343.657651963718,801.9448552873075,1.1990957809499645
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:21:00,774.3206340787042,735.6793351928582,63.662643414354356,9.578079071838022,116.91129836009317,11.797369237902029,154.02213854528483,2297.0164560121743,798.7364035739598,1.1981747628094896
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:24:00,775.321215396578,736.6190234519097,63.979774882953635,7.702560521907024,116.61595846416971,6.9762621917310215,148.062707781633,2336.5876540250074,798.9527102245189,1.199587122125822
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:28:00,776.3217967144518,737.5691281706097,69.02607135293073,11.25850939436231,121.27700877567386,9.868201222854461,138.61219438814635,2275.6413487630034,788.873753335252,1.1997447834359303
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:30:00,777.3223780323257,738.5080433983925,0.0,0.0,0.0,0.0,153.23945956797147,231.87732985598146,80.21881476007627,1.1985865857108127
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:32:00,778.3229593501995,739.4642850453226,68.95272243981248,11.17190616567363,120.1554461451613,13.010350550993632,148.31422160229073,2280.705271231118,799.7484597646602,1.1995913352675878
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:36:00,779.3235406680733,740.4102108587473,65.09120405278891,13.930124332149528,122.79349291851071,18.82116564073288,144.90404936031248,2362.4517198380254,807.1297540620221,1.1977189754114717
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:39:00,780.3241219859472,741.3636366617759,0.0,0.0,0.0,0.0,140.36002461096834,239.98551118783382,80.6379236913346,1.1980617764195038
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:42:00,781.324703303821,742.3044155266476,59.332426578804025,13.577872074295579,122.01874339996412,18.472976354025374,142.8569503156652,2364.6756989268015,802.9560117654372,1.1995413595563718
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:44:00,782.3252846216948,743.2527434160434,66.40501631271576,13.064848418164999,119.9793739314818,18.738566734056768,148.79137726863948,2410.2980272461537,804.1972229053923,1.1975774397258228
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:47:00,783.3258659395686,744.2042649857024,65.53959917527234,13.847853399990273,119.33430915383116,18.279750861938002,139.94825864624264,2350.710086344078,789.2456481617328,1.1975914407966763
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:50:00,784.3264472574425,745.1529333941937,65.19257177985332,12.4624222538883,121.17898602443009,16.96987353466889,144.32725191474137,2328.18422046235,790.259419092895,1.197399130907974
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:53:00,785.3270285753163,746.1194016677575,68.24946483263616,11.671652543818052,124.46582359688924,15.068085263818169,135.88034505885636,2444.7820384806587,810.7909353989298,1.1991655989503345
SYN-F01,SYN-F01,SYN-F01,2023-01-11 04:56:00,786.3276098931901,747.0758120280103,0.0,0.0,0.0,0.0,145.19996283481024,238.2741059678272,80.30877257603652,1.1990468822562872
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:00:00,787.328191211064,748.0284010339107,61.59394180154738,12.449497256602552,121.68605733954526,17.05568312021255,155.412035106983,2338.036235722998,795.3437100572885,1.1999132884795225
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:02:00,788.3287725289377,748.9603880788868,0.0,0.0,0.0,0.0,135.56637300643035,236.87102019375803,80.43561405971845,1.2012360875679382
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:05:00,789.3293538468116,749.9147222254287,66.09992550784989,14.558088190195345,119.36067899959671,20.61238942718703,145.54731431113953,2392.3544006957145,797.0760263238026,1.2038945219668697
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:09:00,790.3299351646855,750.8776358805605,70.56653579140779,17.34256093826816,121.47951973519311,24.149326733356435,143.1207939765821,2350.002091849506,801.5407198778363,1.20382545373581
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:12:00,791.3305164825592,751.8212884145053,64.24303943425268,9.897803850720699,114.80227169008111,12.179838010034189,149.3774880543463,2415.8228927985533,804.1822493602858,1.2044341883276133
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:14:00,792.3310978004331,752.7698571195633,65.87080904943845,14.282839905872066,122.13076877431469,19.898705780196195,152.11684959023935,2354.547025898997,799.627484288185,1.2052361081245229
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:17:00,793.331679118307,753.6901519728143,64.5474126881348,13.63661597319766,119.33833614011728,18.844853591924025,139.2272900985835,2379.725519537761,798.6729537719941,1.2056574272434195
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:20:00,794.3322604361807,754.6282479625603,62.789054602869456,13.600012277316797,116.85248258467429,19.164556786045505,141.0329324364961,2392.134613850818,801.2053644588849,1.2062069625744334
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:24:00,795.3328417540546,755.5579598198253,60.6529139137068,10.40452678382032,116.04217886706465,15.527329142262662,140.80677700574643,2406.269215341544,802.431261298334,1.2074680715371622
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:26:00,796.3334230719283,756.5095532882683,65.48396413072196,12.037658318019576,121.94043796406923,17.904551508558875,151.67632070161736,2412.961398187703,804.4583985346989,1.206731743661416
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:30:00,797.3340043898022,757.4586032053078,63.08110480963484,13.616209082817749,118.44749580924635,19.45158989213112,139.12199012034057,2311.7328848342845,793.8737237888799,1.2062898262222066
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:33:00,798.3345857076761,758.4080972922567,63.716491903427254,12.27288321560898,122.11809725767073,15.98927753155484,152.30936582082032,2389.4797008582423,808.0751594739775,1.2077711468356533
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:35:00,799.3351670255499,759.3542800028472,65.08473742624118,11.3597338319839,118.30686830096855,15.989359008759076,150.7472145458755,2345.3042524631896,796.0907971247577,1.2070968822802806
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:39:00,800.3357483434237,760.3150236179899,72.33218774683952,12.448121745294372,121.16561935445168,17.7901671231171,146.5758087609,2385.7154788240596,792.8264077101214,1.2067868966952084
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:42:00,801.3363296612976,761.2532478377068,67.38615310329439,13.82778929657869,119.90621492611659,18.094400836983894,137.10606475265178,2367.919467797413,797.982516443421,1.2072750220473896
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:44:00,802.3369109791713,762.2030588443039,61.86957443908145,13.134769052313164,118.18108690191757,16.528823145736936,141.96579850160606,2365.712736729139,806.904523139549,1.2079648812040893
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:48:00,803.3374922970452,763.1595749881116,68.87799529596084,9.663733446715227,121.17299663563661,10.730983569566224,145.31055118022206,2350.9768457090818,804.3030503028181,1.206088930703677
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:51:00,804.338073614919,764.1083333144704,69.3268041144486,14.609278849418354,118.01412890477303,17.813436318887867,145.34089157955466,2395.222614256747,802.7896969519952,1.2047492992757247
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:53:00,805.3386549327929,765.0579776157729,65.5079382123999,11.453336883266905,121.87713708117161,13.538507826122553,145.89422253687923,2355.6399021824545,805.8831434611864,1.203924536703631
SYN-F01,SYN-F01,SYN-F01,2023-01-11 05:57:00,806.3392362506667,766.0002790714638,65.59330078654256,13.307231067839368,117.41146119311294,17.477822094893487,148.22421873738693,2372.059775069319,806.0331502781768,1.2028539567251697
SYN-F01,SYN-F01,SYN-F01,2023-01-11 06:00:00,807.3398175685405,766.947481628833,57.72292975843394,11.815477664870144,119.35343453868369,17.10054971856457,149.74501086799864,2384.3021502030683,801.1755512286605,1.202804708384993
SYN-F01,SYN-F01,SYN-F01,2023-01-11 06:03:00,808.3403988864143,767.9052173888881,59.18767037903654,14.039558485674394,119.5626267031982,20.308300392925506,147.8957517558665,2376.079489568773,801.0149149305237,1.2029062164253954
